regiao,UF,municipio,codigo_municipio,urbana,rural,total,ano,ideb,fundeb
Centro-Oeste ,MT,acorizal,5100102,94,100,194,2017,-,1356621.77
Centro-Oeste ,MT,água boa,5100201,1223,250,1473,2017,6.2,10678983.82
Centro-Oeste ,MT,alta floresta,5100250,1393,94,1487,2017,5.6,16991272.55
Centro-Oeste ,MT,alto araguaia,5100300,740,73,813,2017,6.3,5656675.46
Centro-Oeste ,MT,alto boa vista,5100359,298,0,298,2017,-,3191732.37
Centro-Oeste ,MT,alto garças,5100409,436,0,436,2017,5.6,4269476.33
Centro-Oeste ,MT,alto paraguai,5100508,375,58,433,2017,5.1,2584708.63
Centro-Oeste ,MT,alto taquari,5100607,557,0,557,2017,5.7,5574212.0600000005
Centro-Oeste ,MT,apiacás,5100805,402,48,450,2017,5.9,3818514.16
Centro-Oeste ,MT,araguaiana,5101001,169,20,189,2017,5.5,1378257.19
Centro-Oeste ,MT,araguainha,5101209,76,0,76,2017,5.5,392234.49
Centro-Oeste ,MT,araputanga,5101258,553,60,613,2017,5.6,4902623.13
Centro-Oeste ,MT,arenápolis,5101308,311,0,311,2017,5.2,3264577.66
Centro-Oeste ,MT,aripuanã,5101407,936,632,1568,2017,5.5,10987771.95
Centro-Oeste ,MT,barão de melgaço,5101605,72,87,159,2017,,1644523.1
Centro-Oeste ,MT,barra do bugres,5101704,901,273,1174,2017,5.1,11176572.2
Centro-Oeste ,MT,barra do garças,5101803,2237,633,2870,2017,5.7,22448743.35
Centro-Oeste ,MT,bom jesus do araguaia,5101852,427,93,520,2017,5.4,3640829.3
Centro-Oeste ,MT,brasnorte,5101902,557,507,1064,2017,4.9,8713560.05
Centro-Oeste ,MT,cáceres,5102504,2706,1087,3793,2017,5,32647937.02
Centro-Oeste ,MT,campinápolis,5102603,508,1171,1679,2017,4.9,14407977.39
Centro-Oeste ,MT,campo novo do parecis,5102637,2101,88,2189,2017,5.9,18689457.7
Centro-Oeste ,MT,campo verde,5102678,1957,294,2251,2017,6.3,17683417.63
Centro-Oeste ,MT,campos de júlio,5102686,604,51,655,2017,5.8,5552866.48
Centro-Oeste ,MT,canabrava do norte,5102694,325,0,325,2017,4.8,1952672.28
Centro-Oeste ,MT,canarana,5102702,877,409,1286,2017,5.2,8535759.6
Centro-Oeste ,MT,carlinda,5102793,273,208,481,2017,5.3,4691983.79
Centro-Oeste ,MT,castanheira,5102850,274,136,410,2017,5.2,2375243.75
Centro-Oeste ,MT,chapada dos guimarães,5103007,932,495,1427,2017,5.4,8024961.79
Centro-Oeste ,MT,cláudia,5103056,434,0,434,2017,5.7,4353880.54
Centro-Oeste ,MT,cocalinho,5103106,315,44,359,2017,5.3,2038516.34
Centro-Oeste ,MT,colíder,5103205,1140,168,1308,2017,6.3,11839883.21
Centro-Oeste ,MT,colniza,5103254,876,902,1778,2017,5.5,15520804.47
Centro-Oeste ,MT,comodoro,5103304,1060,398,1458,2017,5.7,11333354.99
Centro-Oeste ,MT,confresa,5103353,1066,436,1502,2017,4.9,10805369.98
Centro-Oeste ,MT,conquista d'oeste,5103361,256,59,315,2017,5.9,2131393.32
Centro-Oeste ,MT,cotriguaçu,5103379,233,506,739,2017,6,5439731.51
Centro-Oeste ,MT,cuiabá,5103403,22963,1327,24290,2017,5.7,185175178.35
Centro-Oeste ,MT,curvelândia,5103437,168,27,195,2017,5.8,1917943.91
Centro-Oeste ,MT,denise,5103452,279,39,318,2017,5,3030835.66
Centro-Oeste ,MT,diamantino,5103502,730,267,997,2017,5.6,9188992.88
Centro-Oeste ,MT,dom aquino,5103601,309,0,309,2017,4.9,2224952.75
Centro-Oeste ,MT,feliz natal,5103700,673,167,840,2017,5.4,6445197.79
Centro-Oeste ,MT,figueirópolis d'oeste,5103809,0,29,29,2017,-,631014.0800000001
Centro-Oeste ,MT,gaúcha do norte,5103858,316,162,478,2017,5.7,3175550.99
Centro-Oeste ,MT,general carneiro,5103908,173,117,290,2017,4.8,1962340.08
Centro-Oeste ,MT,glória d'oeste,5103957,91,0,91,2017,5.7,1227865.32
Centro-Oeste ,MT,guarantã do norte,5104104,1124,500,1624,2017,6.4,15593456.57
Centro-Oeste ,MT,guiratinga,5104203,364,32,396,2017,5.4,2845084.15
Centro-Oeste ,MT,indiavaí,5104500,197,0,197,2017,4.9,1630975.44
Centro-Oeste ,MT,ipiranga do norte,5104526,543,0,543,2017,6.1,3021051.94
Centro-Oeste ,MT,itanhangá,5104542,359,61,420,2017,6.5,2632645.68
Centro-Oeste ,MT,itaúba,5104559,343,24,367,2017,5,2307344.67
Centro-Oeste ,MT,itiquira,5104609,593,411,1004,2017,6,8755890.07
Centro-Oeste ,MT,jaciara,5104807,576,107,683,2017,6.1,7687550.07
Centro-Oeste ,MT,jangada,5104906,0,241,241,2017,,2105637.11
Centro-Oeste ,MT,jauru,5105002,143,103,246,2017,5.3,3028697.89
Centro-Oeste ,MT,juara,5105101,669,272,941,2017,-,9119004.86
Centro-Oeste ,MT,juína,5105150,570,267,837,2017,5.5,11968760.84
Centro-Oeste ,MT,juruena,5105176,366,112,478,2017,6.2,3485318.8600000003
Centro-Oeste ,MT,juscimeira,5105200,192,42,234,2017,4.8,2981469.91
Centro-Oeste ,MT,lambari d'oeste,5105234,127,116,243,2017,4,2548202.97
Centro-Oeste ,MT,lucas do rio verde,5105259,3491,288,3779,2017,6.7,33490530.27
Centro-Oeste ,MT,luciara,5105309,18,2,20,2017,,
Centro-Oeste ,MT,marcelândia,5105580,399,64,463,2017,5.5,5742144.55
Centro-Oeste ,MT,matupá,5105606,248,208,456,2017,6.1,6220844.42
Centro-Oeste ,MT,mirassol d'oeste,5105622,620,43,663,2017,6.1,8153414.66
Centro-Oeste ,MT,nobres,5105903,401,265,666,2017,5.1,6120975.59
Centro-Oeste ,MT,nortelândia,5106000,167,0,167,2017,5.8,1533652.29
Centro-Oeste ,MT,nossa senhora do livramento,5106109,189,433,622,2017,5.5,6692217.03
Centro-Oeste ,MT,nova bandeirantes,5106158,260,348,608,2017,5.6,5923006.16
Centro-Oeste ,MT,nova brasilândia,5106208,51,0,51,2017,-,1052901.06
Centro-Oeste ,MT,nova canaã do norte,5106216,439,326,765,2017,5.6,6812475.16
Centro-Oeste ,MT,nova guarita,5108808,154,56,210,2017,5.7,2303287.51
Centro-Oeste ,MT,nova lacerda,5106182,375,158,533,2017,5.6,4821808.67
Centro-Oeste ,MT,nova marilândia,5108857,259,0,259,2017,6.2,2016312.81
Centro-Oeste ,MT,nova maringá,5108907,381,0,381,2017,6.3,3266217.2800000003
Centro-Oeste ,MT,nova monte verde,5108956,284,23,307,2017,6.3,3400531.0300000003
Centro-Oeste ,MT,nova mutum,5106224,2826,141,2967,2017,6,22325560.29
Centro-Oeste ,MT,nova nazaré,5106174,175,293,468,2017,4.9,2575026.34
Centro-Oeste ,MT,nova olímpia,5106232,1156,0,1156,2017,5.9,7860729.359999999
Centro-Oeste ,MT,nova santa helena,5106190,264,23,287,2017,5.8,2059058.24
Centro-Oeste ,MT,nova ubiratã,5106240,522,429,951,2017,5.5,7811041.92
Centro-Oeste ,MT,nova xavantina,5106257,938,72,1010,2017,5.2,5824187.1
Centro-Oeste ,MT,novo horizonte do norte,5106273,231,0,231,2017,5.9,1447848.45
Centro-Oeste ,MT,novo mundo,5106265,332,184,516,2017,5.8,3343220.12
Centro-Oeste ,MT,novo santo antônio,5106315,120,56,176,2017,5.7,1475234.86
Centro-Oeste ,MT,novo são joaquim,5106281,216,145,361,2017,5.9,3144764.2
Centro-Oeste ,MT,paranaíta,5106299,428,274,702,2017,5.2,6601124.359999999
Centro-Oeste ,MT,paranatinga,5106307,958,438,1396,2017,5.9,10326624.64
Centro-Oeste ,MT,pedra preta,5106372,635,297,932,2017,5.9,8146309.13
Centro-Oeste ,MT,peixoto de azevedo,5106422,804,615,1419,2017,5.5,14172668.33
Centro-Oeste ,MT,planalto da serra,5106455,218,0,218,2017,5.2,1466175.22
Centro-Oeste ,MT,poconé,5106505,434,332,766,2017,4.4,9287042.51
Centro-Oeste ,MT,pontal do araguaia,5106653,233,0,233,2017,5.3,2136773.04
Centro-Oeste ,MT,ponte branca,5106703,119,0,119,2017,5.9,556511.55
Centro-Oeste ,MT,pontes e lacerda,5106752,826,349,1175,2017,5.3,11575223.38
Centro-Oeste ,MT,porto alegre do norte,5106778,257,112,369,2017,4.7,2651190.94
Centro-Oeste ,MT,porto dos gaúchos,5106802,208,30,238,2017,6.7,2207183.19
Centro-Oeste ,MT,porto esperidião,5106828,212,372,584,2017,4.6,5661449.62
Centro-Oeste ,MT,porto estrela,5106851,219,70,289,2017,5.5,1623559.63
Centro-Oeste ,MT,poxoréu,5107008,472,212,684,2017,6.2,
Centro-Oeste ,MT,primavera do leste,5107040,2226,135,2361,2017,5.7,27452360.79
Centro-Oeste ,MT,querência,5107065,736,212,948,2017,5.5,7376035.05
Centro-Oeste ,MT,reserva do cabaçal,5107156,171,0,171,2017,5.5,1124293.32
Centro-Oeste ,MT,ribeirão cascalheira,5107180,299,187,486,2017,5.2,4411572.6
Centro-Oeste ,MT,ribeirãozinho,5107198,113,0,113,2017,8.1,1069663.18
Centro-Oeste ,MT,rio branco,5107206,234,0,234,2017,5,2529143.27
Centro-Oeste ,MT,rondolândia,5107578,0,145,145,2017,-,1428465.09
Centro-Oeste ,MT,rondonópolis,5107602,7523,853,8376,2017,5.7,68163446.14
Centro-Oeste ,MT,rosário oeste,5107701,302,232,534,2017,4.1,4576327.26
Centro-Oeste ,MT,salto do céu,5107750,173,0,173,2017,5.7,1641266.11
Centro-Oeste ,MT,santa carmem,5107248,398,0,398,2017,6.5,3282443.04
Centro-Oeste ,MT,santa cruz do xingu,5107743,187,25,212,2017,4.8,1870930.49
Centro-Oeste ,MT,santa rita do trivelato,5107768,214,52,266,2017,6.6,2762500.43
Centro-Oeste ,MT,santa terezinha,5107776,0,235,235,2017,,2670617.27
Centro-Oeste ,MT,santo afonso,5107263,208,0,208,2017,-,1110089.36
Centro-Oeste ,MT,santo antônio do leste,5107792,248,88,336,2017,5.4,2462541.4
Centro-Oeste ,MT,santo antônio do leverger,5107800,0,265,265,2017,,4743251.21
Centro-Oeste ,MT,são félix do araguaia,5107859,33,375,408,2017,,4438707.99
Centro-Oeste ,MT,são josé do povo,5107297,120,0,120,2017,4.2,797461.25
Centro-Oeste ,MT,são josé do rio claro,5107305,871,80,951,2017,6.1,7070720.46
Centro-Oeste ,MT,são josé do xingu,5107354,264,258,522,2017,5.6,2670183.22
Centro-Oeste ,MT,são josé dos quatro marcos,5107107,424,121,545,2017,6,5617040.69
Centro-Oeste ,MT,são pedro da cipa,5107404,344,0,344,2017,5.6,2210131.14
Centro-Oeste ,MT,sapezal,5107875,1791,143,1934,2017,5.7,14631088.9
Centro-Oeste ,MT,serra nova dourada,5107883,141,0,141,2017,4.2,1092804.9
Centro-Oeste ,MT,sinop,5107909,7155,90,7245,2017,5.9,48203224.6
Centro-Oeste ,MT,sorriso,5107925,5178,641,5819,2017,6.1,46502130.14
Centro-Oeste ,MT,tabaporã,5107941,426,241,667,2017,5.9,4992813.38
Centro-Oeste ,MT,tangará da serra,5107958,4014,293,4307,2017,6.2,39224451.91
Centro-Oeste ,MT,tapurah,5108006,457,152,609,2017,5.7,6038480.43
Centro-Oeste ,MT,terra nova do norte,5108055,219,215,434,2017,5.9,4862149.26
Centro-Oeste ,MT,tesouro,5108105,38,6,44,2017,-,519601.73
Centro-Oeste ,MT,torixoréu,5108204,128,40,168,2017,6.6,1464276.68
Centro-Oeste ,MT,união do sul,5108303,315,0,315,2017,5.7,2165185.43
Centro-Oeste ,MT,vale de são domingos,5108352,0,153,153,2017,,1643528.25
Centro-Oeste ,MT,várzea grande,5108402,13046,817,13863,2017,5.3,84118890.55
Centro-Oeste ,MT,vera,5108501,645,29,674,2017,5.9,4866591.51
Centro-Oeste ,MT,vila bela da santíssima trindade,5105507,383,800,1183,2017,4.5,11569222.36
Centro-Oeste ,MT,vila rica,5108600,930,390,1320,2017,5.1,8516482.870000001
Centro-Oeste ,GO,abadia de goiás,5200050,796,281,1077,2017,6.1,7382979.22
Centro-Oeste ,GO,abadiânia,5200100,859,74,933,2017,5.2,4470474.57
Centro-Oeste ,GO,acreúna,5200134,1263,0,1263,2017,6.2,8106695.49
Centro-Oeste ,GO,adelândia,5200159,152,0,152,2017,4.7,968373.11
Centro-Oeste ,GO,água fria de goiás,5200175,296,109,405,2017,5.3,2061318.58
Centro-Oeste ,GO,água limpa,5200209,109,0,109,2017,5.9,854113.58
Centro-Oeste ,GO,águas lindas de goiás,5200258,14699,361,15060,2017,5.6,74955833.21
Centro-Oeste ,GO,alexânia,5200308,1555,262,1817,2017,5.5,11554357.29
Centro-Oeste ,GO,aloândia,5200506,0,0,0,2017,,136613.45
Centro-Oeste ,GO,alto horizonte,5200555,529,0,529,2017,6.6,3092442.89
Centro-Oeste ,GO,alto paraíso de goiás,5200605,464,102,566,2017,4.9,3623134.51
Centro-Oeste ,GO,alvorada do norte,5200803,545,28,573,2017,5.6,5032247.0200000005
Centro-Oeste ,GO,amaralina,5200829,121,149,270,2017,6,1600466.71
Centro-Oeste ,GO,americano do brasil,5200852,358,0,358,2017,5.7,1759712.79
Centro-Oeste ,GO,amorinópolis,5200902,109,0,109,2017,7.3,676926.54
Centro-Oeste ,GO,anápolis,5201108,19172,597,19769,2017,6.3,121298488.27
Centro-Oeste ,GO,anhanguera,5201207,59,0,59,2017,-,383191.77
Centro-Oeste ,GO,anicuns,5201306,789,9,798,2017,7.4,5506788.37
Centro-Oeste ,GO,aparecida de goiânia,5201405,26886,0,26886,2017,5.5,126417427.62
Centro-Oeste ,GO,aparecida do rio doce,5201454,257,0,257,2017,5.6,2225037.8
Centro-Oeste ,GO,aporé,5201504,325,35,360,2017,7.1,2513849.99
Centro-Oeste ,GO,araçu,5201603,159,0,159,2017,6.8,823099.3
Centro-Oeste ,GO,aragarças,5201702,1016,0,1016,2017,6.1,6636258.29
Centro-Oeste ,GO,aragoiânia,5201801,784,53,837,2017,5.3,4142601.9
Centro-Oeste ,GO,araguapaz,5202155,447,55,502,2017,5.7,2830411.79
Centro-Oeste ,GO,arenópolis,5202353,206,0,206,2017,5.8,1432584.59
Centro-Oeste ,GO,aruanã,5202502,593,0,593,2017,7.4,4001633.17
Centro-Oeste ,GO,aurilândia,5202601,166,0,166,2017,6.4,826231.57
Centro-Oeste ,GO,avelinópolis,5202809,200,0,200,2017,6.8,1393999.6
Centro-Oeste ,GO,baliza,5203104,84,157,241,2017,6,1271996.71
Centro-Oeste ,GO,barro alto,5203203,569,182,751,2017,6.4,6258166.31
Centro-Oeste ,GO,bela vista de goiás,5203302,1163,219,1382,2017,5.8,8601215.47
Centro-Oeste ,GO,bom jardim de goiás,5203401,386,0,386,2017,6.2,2612349.07
Centro-Oeste ,GO,bom jesus de goiás,5203500,1701,0,1701,2017,6.3,13281685.49
Centro-Oeste ,GO,bonfinópolis,5203559,632,0,632,2017,5.7,3377185.0
Centro-Oeste ,GO,bonópolis,5203575,254,17,271,2017,5.8,1336036.89
Centro-Oeste ,GO,brazabrantes,5203609,211,0,211,2017,5.5,1203409.78
Centro-Oeste ,GO,britânia,5203807,545,9,554,2017,5.9,2136820.82
Centro-Oeste ,GO,buriti alegre,5203906,473,42,515,2017,6.7,3610500.2
Centro-Oeste ,GO,buriti de goiás,5203939,164,0,164,2017,6.7,1037016.28
Centro-Oeste ,GO,buritinópolis,5203962,238,48,286,2017,-,1511940.42
Centro-Oeste ,GO,cabeceiras,5204003,479,92,571,2017,5,3059825.23
Centro-Oeste ,GO,cachoeira alta,5204102,653,50,703,2017,5.4,4241263.09
Centro-Oeste ,GO,cachoeira de goiás,5204201,66,0,66,2017,-,314312.39
Centro-Oeste ,GO,cachoeira dourada,5204250,580,0,580,2017,6.5,4794106.21
Centro-Oeste ,GO,caçu,5204300,726,69,795,2017,6.2,6339367.52
Centro-Oeste ,GO,caiapônia,5204409,787,163,950,2017,6.1,5313668.27
Centro-Oeste ,GO,caldas novas,5204508,4312,103,4415,2017,5.7,36272447.25
Centro-Oeste ,GO,caldazinha,5204557,246,0,246,2017,5.4,1542123.62
Centro-Oeste ,GO,campestre de goiás,5204607,271,0,271,2017,6.7,2193142.31
Centro-Oeste ,GO,campinaçu,5204656,164,64,228,2017,5.2,2235078.09
Centro-Oeste ,GO,campinorte,5204706,772,24,796,2017,6.3,3909971.19
Centro-Oeste ,GO,campo alegre de goiás,5204805,541,25,566,2017,6.1,3150347.96
Centro-Oeste ,GO,campo limpo de goiás,5204854,623,0,623,2017,5.3,3567410.04
Centro-Oeste ,GO,campos belos,5204904,1495,154,1649,2017,5.3,11004603.29
Centro-Oeste ,GO,campos verdes,5204953,320,0,320,2017,5.7,2035071.47
Centro-Oeste ,GO,carmo do rio verde,5205000,443,31,474,2017,6.2,3064190.33
Centro-Oeste ,GO,castelândia,5205059,283,0,283,2017,5.2,1402515.05
Centro-Oeste ,GO,catalão,5205109,3152,371,3523,2017,6.6,25536698.47
Centro-Oeste ,GO,caturaí,5205208,452,0,452,2017,5.8,2026655.97
Centro-Oeste ,GO,cavalcante,5205307,621,418,1039,2017,4.4,4972086.7
Centro-Oeste ,GO,ceres,5205406,584,0,584,2017,6.7,5678530.49
Centro-Oeste ,GO,cezarina,5205455,488,26,514,2017,5.9,2554328.24
Centro-Oeste ,GO,chapadão do céu,5205471,938,0,938,2017,6.7,8582957.92
Centro-Oeste ,GO,cidade ocidental,5205497,5330,20,5350,2017,5,38148206.56
Centro-Oeste ,GO,cocalzinho de goiás,5205513,1768,68,1836,2017,5.8,12632558.64
Centro-Oeste ,GO,colinas do sul,5205521,298,0,298,2017,5.5,1711526.24
Centro-Oeste ,GO,córrego do ouro,5205703,106,0,106,2017,6.9,766175.45
Centro-Oeste ,GO,corumbá de goiás,5205802,564,96,660,2017,5.9,3735614.3
Centro-Oeste ,GO,corumbaíba,5205901,570,93,663,2017,7.3,4431516.8
Centro-Oeste ,GO,cristalina,5206206,2790,1717,4507,2017,5.7,38684050.11
Centro-Oeste ,GO,cristianópolis,5206305,313,0,313,2017,5.4,2316775.13
Centro-Oeste ,GO,crixás,5206404,881,64,945,2017,5.8,6415190.1
Centro-Oeste ,GO,cromínia,5206503,106,15,121,2017,-,1077286.15
Centro-Oeste ,GO,cumari,5206602,0,0,0,2017,,386288.74
Centro-Oeste ,GO,damianópolis,5206701,308,0,308,2017,5.2,1275209.41
Centro-Oeste ,GO,damolândia,5206800,204,0,204,2017,6.5,1066005.44
Centro-Oeste ,GO,davinópolis,5206909,136,0,136,2017,-,782795.26
Centro-Oeste ,GO,diorama,5207105,28,15,43,2017,-,466157.59
Centro-Oeste ,GO,divinópolis de goiás,5208301,369,74,443,2017,4.9,2552392.53
Centro-Oeste ,GO,doverlândia,5207253,414,46,460,2017,5.5,2680042.43
Centro-Oeste ,GO,edealina,5207352,269,0,269,2017,5.8,2656267.97
Centro-Oeste ,GO,edéia,5207402,691,0,691,2017,6.7,4104080.75
Centro-Oeste ,GO,estrela do norte,5207501,226,0,226,2017,6.1,1530487.13
Centro-Oeste ,GO,faina,5207535,216,247,463,2017,5.5,2774169.43
Centro-Oeste ,GO,fazenda nova,5207600,163,9,172,2017,-,1156660.64
Centro-Oeste ,GO,firminópolis,5207808,435,0,435,2017,7.5,2800551.65
Centro-Oeste ,GO,flores de goiás,5207907,442,376,818,2017,4.7,6374010.64
Centro-Oeste ,GO,formosa,5208004,6409,1188,7597,2017,5.2,49770037.79
Centro-Oeste ,GO,formoso,5208103,194,0,194,2017,7.1,1304057.57
Centro-Oeste ,GO,gameleira de goiás,5208152,173,94,267,2017,5.1,2747155.68
Centro-Oeste ,GO,goianápolis,5208400,955,0,955,2017,5.9,4965982.98
Centro-Oeste ,GO,goiandira,5208509,184,0,184,2017,6.7,1615306.27
Centro-Oeste ,GO,goianésia,5208608,4116,78,4194,2017,7.1,25619418.94
Centro-Oeste ,GO,goiânia,5208707,43906,145,44051,2017,5.8,376385210.09
Centro-Oeste ,GO,goianira,5208806,4093,0,4093,2017,5.7,22073055.51
Centro-Oeste ,GO,goiás,5208905,453,159,612,2017,6,5747686.68
Centro-Oeste ,GO,goiatuba,5209101,2213,26,2239,2017,5.9,12349611.23
Centro-Oeste ,GO,gouvelândia,5209150,426,0,426,2017,5.9,2245585.93
Centro-Oeste ,GO,guapó,5209200,968,0,968,2017,6.2,5953325.25
Centro-Oeste ,GO,guaraíta,5209291,133,0,133,2017,5.5,805690.3300000001
Centro-Oeste ,GO,guarani de goiás,5209408,235,68,303,2017,5.3,2137198.48
Centro-Oeste ,GO,guarinos,5209457,90,26,116,2017,5.9,565696.09
Centro-Oeste ,GO,heitoraí,5209606,33,0,33,2017,-,649327.27
Centro-Oeste ,GO,hidrolândia,5209705,1644,5,1649,2017,5.1,11417561.89
Centro-Oeste ,GO,hidrolina,5209804,242,0,242,2017,6.6,1186746.52
Centro-Oeste ,GO,iaciara,5209903,853,155,1008,2017,4.9,5335441.65
Centro-Oeste ,GO,inaciolândia,5209937,445,0,445,2017,6.1,3790128.22
Centro-Oeste ,GO,indiara,5209952,861,8,869,2017,6.1,7906350.65
Centro-Oeste ,GO,inhumas,5210000,2268,81,2349,2017,6.2,17205407.75
Centro-Oeste ,GO,ipameri,5210109,833,461,1294,2017,6.1,11993653.61
Centro-Oeste ,GO,ipiranga de goiás,5210158,128,28,156,2017,7,1033334.13
Centro-Oeste ,GO,iporá,5210208,554,10,564,2017,6.9,6435123.63
Centro-Oeste ,GO,israelândia,5210307,137,0,137,2017,5.8,712270.42
Centro-Oeste ,GO,itaberaí,5210406,2032,83,2115,2017,7,17892354.17
Centro-Oeste ,GO,itaguari,5210562,384,0,384,2017,6.6,2090240.53
Centro-Oeste ,GO,itaguaru,5210604,265,0,265,2017,6.6,1351897.72
Centro-Oeste ,GO,itajá,5210802,268,44,312,2017,5.9,2150857.32
Centro-Oeste ,GO,itapaci,5210901,1283,0,1283,2017,6,6212178.2
Centro-Oeste ,GO,itapirapuã,5211008,337,7,344,2017,5,1966414.35
Centro-Oeste ,GO,itapuranga,5211206,1000,68,1068,2017,5.9,7903588.27
Centro-Oeste ,GO,itarumã,5211305,378,33,411,2017,6.6,2497384.91
Centro-Oeste ,GO,itauçu,5211404,241,52,293,2017,7.8,2288273.35
Centro-Oeste ,GO,itumbiara,5211503,5952,98,6050,2017,7,46758900.42
Centro-Oeste ,GO,ivolândia,5211602,0,18,18,2017,-,293178.9
Centro-Oeste ,GO,jandaia,5211701,393,0,393,2017,6.6,2978383.39
Centro-Oeste ,GO,jaraguá,5211800,2629,222,2851,2017,6.6,16430928.07
Centro-Oeste ,GO,jataí,5211909,4970,415,5385,2017,5.8,35303215.2
Centro-Oeste ,GO,jaupaci,5212006,176,0,176,2017,6,1055461.57
Centro-Oeste ,GO,jesúpolis,5212055,189,0,189,2017,6.5,920851.34
Centro-Oeste ,GO,joviânia,5212105,472,0,472,2017,6.2,3878181.74
Centro-Oeste ,GO,jussara,5212204,791,19,810,2017,6.5,5595608.22
Centro-Oeste ,GO,lagoa santa,5212253,104,0,104,2017,7.3,949839.52
Centro-Oeste ,GO,leopoldo de bulhões,5212303,338,239,577,2017,5.2,3576121.14
Centro-Oeste ,GO,luziânia,5212501,14774,927,15701,2017,5.7,77400407.95
Centro-Oeste ,GO,mairipotaba,5212600,155,0,155,2017,6,998343.94
Centro-Oeste ,GO,mambaí,5212709,533,89,622,2017,5.1,2998307.61
Centro-Oeste ,GO,mara rosa,5212808,514,0,514,2017,5.8,3271681.01
Centro-Oeste ,GO,marzagão,5212907,69,0,69,2017,6.1,522546.67
Centro-Oeste ,GO,matrinchã,5212956,263,0,263,2017,5.2,1476586.97
Centro-Oeste ,GO,maurilândia,5213004,802,0,802,2017,6.3,4984916.65
Centro-Oeste ,GO,mimoso de goiás,5213053,148,75,223,2017,4.8,983580.26
Centro-Oeste ,GO,minaçu,5213087,1278,159,1437,2017,6.1,12631376.47
Centro-Oeste ,GO,mineiros,5213103,4530,102,4632,2017,6.5,26504218.39
Centro-Oeste ,GO,moiporá,5213400,57,6,63,2017,-,336747.45
Centro-Oeste ,GO,monte alegre de goiás,5213509,394,199,593,2017,4.6,3061737.65
Centro-Oeste ,GO,montes claros de goiás,5213707,323,109,432,2017,6.1,4085981.64
Centro-Oeste ,GO,montividiu,5213756,746,30,776,2017,6.1,6507822.36
Centro-Oeste ,GO,montividiu do norte,5213772,163,78,241,2017,5.4,1996323.77
Centro-Oeste ,GO,morrinhos,5213806,1559,68,1627,2017,6.7,14132770.0
Centro-Oeste ,GO,morro agudo de goiás,5213855,160,0,160,2017,6,1584349.21
Centro-Oeste ,GO,mossâmedes,5213905,174,31,205,2017,7.3,1594865.04
Centro-Oeste ,GO,mozarlândia,5214002,1016,0,1016,2017,5.6,6517207.71
Centro-Oeste ,GO,mundo novo,5214051,221,143,364,2017,6,2174014.43
Centro-Oeste ,GO,mutunópolis,5214101,258,31,289,2017,6.1,1489839.06
Centro-Oeste ,GO,nazário,5214408,377,0,377,2017,6.1,2498638.21
Centro-Oeste ,GO,nerópolis,5214507,1898,0,1898,2017,5.8,13198639.9
Centro-Oeste ,GO,niquelândia,5214606,1695,519,2214,2017,5.6,15184982.56
Centro-Oeste ,GO,nova américa,5214705,155,16,171,2017,5.8,1562560.76
Centro-Oeste ,GO,nova aurora,5214804,0,0,0,2017,-,400011.96
Centro-Oeste ,GO,nova crixás,5214838,775,100,875,2017,5.1,5806128.96
Centro-Oeste ,GO,nova glória,5214861,160,67,227,2017,6.7,1769443.75
Centro-Oeste ,GO,nova iguaçu de goiás,5214879,254,0,254,2017,6.3,1191028.88
Centro-Oeste ,GO,nova roma,5214903,162,85,247,2017,5.2,1518009.16
Centro-Oeste ,GO,nova veneza,5215009,481,0,481,2017,5.8,2544667.83
Centro-Oeste ,GO,novo brasil,5215207,138,0,138,2017,6.2,916469.22
Centro-Oeste ,GO,novo gama,5215231,6932,33,6965,2017,5,36440766.86
Centro-Oeste ,GO,novo planalto,5215256,294,33,327,2017,4.9,1639211.18
Centro-Oeste ,GO,orizona,5215306,402,340,742,2017,6.3,6342450.01
Centro-Oeste ,GO,ouro verde de goiás,5215405,257,0,257,2017,6.2,2556577.24
Centro-Oeste ,GO,ouvidor,5215504,360,0,360,2017,6.9,2401982.86
Centro-Oeste ,GO,padre bernardo,5215603,1061,1582,2643,2017,5,22205642.9
Centro-Oeste ,GO,palestina de goiás,5215652,213,0,213,2017,6,1136971.26
Centro-Oeste ,GO,palmeiras de goiás,5215702,1202,71,1273,2017,6.3,7956849.07
Centro-Oeste ,GO,palmelo,5215801,78,0,78,2017,5.7,530466.21
Centro-Oeste ,GO,palminópolis,5215900,229,0,229,2017,7,1664786.96
Centro-Oeste ,GO,panamá,5216007,188,0,188,2017,5.8,953360.29
Centro-Oeste ,GO,paranaiguara,5216304,621,0,621,2017,7,3751806.45
Centro-Oeste ,GO,paraúna,5216403,543,127,670,2017,6.1,5561977.98
Centro-Oeste ,GO,perolândia,5216452,286,0,286,2017,6.6,1885673.12
Centro-Oeste ,GO,petrolina de goiás,5216809,285,0,285,2017,6,1946333.87
